SeqNo,RepoName,WflowName,Properties_file,Actionname,SH_QL_file,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,Arg8,Arg9,Arg10,Arg11,Arg12,Arg13,Arg14,Arg15,Arg16,Arg17,Arg18,Arg19,Arg20,Arg21,Arg22,Arg23,Arg24,Arg25,Arg26,Arg27,Arg28,Arg29,Arg30,Arg31,Arg32,Arg33,Arg34,Arg35,Argname1,Argvalue1,Argname2,Argvalue2,Argname3,Argvalue3,Argname4,Argvalue4,Argname5,Argvalue5,Argname6,Argvalue6,Argname7,Argvalue7,Argname8,Argvalue8,Argname9,Argvalue9,Argname10,Argvalue10,Argname11,Argvalue11,Argname12,Argvalue12,Argname13,Argvalue13,Argname14,Argvalue14,Argname15,Argvalue15,Pname1,Pvalue1,Pname2,Pvalue2,Pname3,Pvalue3,Pname4,Pvalue4,Pname5,Pvalue5,Pname6,Pvalue6,Pname7,Pvalue7,Pname8,Pvalue8,Pname9,Pvalue9,Pname10,Pvalue10,Pname11,Pvalue11,Pname12,Pvalue12,Pname13,Pvalue13,Pname14,Pvalue14,Pname15,Pvalue15,Pname16,Pvalue16,Pname17,Pvalue17,Pname18,Pvalue18,Pname19,Pvalue19,Pname20,Pvalue20,Pname21,Pvalue21,Pname22,Pvalue22,Pname23,Pvalue23,Pname24,Pvalue24,Pname25,Pvalue25,Pname26,Pvalue26,Pname27,Pvalue27,Pname28,Pvalue28,Pname29,Pvalue29,Pname30,Pvalue30,File1,File2,File3,File4,File5,File6,File7,File8,File9,File10,
238,repo,LoadJ9DandSPN4G,f1/f2/repo/Workflows/LoadJ9DandSPN4G/Properties/DEV/prg1dataprogRepository_LoadJ9DandSPN4G_WF.properties,Move_StrtgPartNo_Staging_To_Master,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadJ9DandSPN4G/Load_MasterSPNFromStg.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadJ9DandSPN4G/Load_MasterSPNFromStg.ql,,,,,,,,,,
239,repo,LoadJ9DandSPN4G,f1/f2/repo/Workflows/LoadJ9DandSPN4G/Properties/DEV/prg1dataprogRepository_LoadJ9DandSPN4G_WF.properties,Load_StrtgPartNo_Stage_From_TCUECGSYNC,Load_StrategyPartNo_TCUECGSYNC.sh,prg1,prg1devp,7,yarn,800,5052,cluster,/usr/hdp/current/spark-client/lib/datanucleus-api-jdo-3.2.6.jar,/usr/hdp/current/spark-client/lib/datanucleus-rdbms-3.2.9.jar,/usr/hdp/current/spark-client/lib/datanucleus-core-3.2.10.jar,16g,90,24g,${oozie_queue_name},1000,true,4096k,600,20,20,false,true,true,true,/usr/hdp/current/spark2-client/conf/hive-site.xml,${user.name}.keytab,${user.name}@NND.prdx.COM,2020-07-20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadJ9DandSPN4G/Load_StrategyPartNo_TCUECGSYNC.sh,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadJ9DandSPN4G/Load_StrategyPartNo_TCUECGSYNC.py,/project/prg1/prg1DEV/Workflow/KEYS/${user.name}.keytab,,,,,,,,
240,repo,LoadJ9DandSPN4G,f1/f2/repo/Workflows/LoadJ9DandSPN4G/Properties/DEV/prg1dataprogRepository_LoadJ9DandSPN4G_WF.properties,Move_StrtgPartNo_Staging_To_Master_TCUECGSYNC,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadJ9DandSPN4G/Load_MasterSPNFromStgTCUECGSYNC.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadJ9DandSPN4G/Load_MasterSPNFromStgTCUECGSYNC.ql,,,,,,,,,,
241,repo,LoadJ9DandSPN4G,f1/f2/repo/Workflows/LoadJ9DandSPN4G/Properties/DEV/prg1dataprogRepository_LoadJ9DandSPN4G_WF.properties,Empty_J9D_Hive_Staging,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadJ9DandSPN4G/EmptyJ9DHiveStaging.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,path_hdfs_staging_table,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/ncvdsum_pace_cmd_name_rspns_st_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,repo,LoadJ9DandSPN4G,f1/f2/repo/Workflows/LoadJ9DandSPN4G/Properties/DEV/prg1dataprogRepository_LoadJ9DandSPN4G_WF.properties,Load_J9D_Stage_From_CRC4T,Load_J9DStgFromCRC4T.sh,prg1,30,yarn,800,5052,cluster,/usr/hdp/current/spark-client/lib/datanucleus-api-jdo-3.2.6.jar,/usr/hdp/current/spark-client/lib/datanucleus-rdbms-3.2.9.jar,/usr/hdp/current/spark-client/lib/datanucleus-core-3.2.10.jar,16g,90,24g,${oozie_queue_name},1000,true,4096k,${spark_yarn_executor_memoryOverhead},600,20,20,false,true,true,true,/usr/hdp/current/spark2-client/conf/hive-site.xml,${user.name}.keytab,${user.name}@NND.prdx.COM,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/ncvdsum_pace_cmd_name_rspns_st_hte,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadJ9DandSPN4G/Load_J9DStgFromCRC4T.sh,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadJ9DandSPN4G/Load_J9DStgFromCRC4T.py,/project/prg1/prg1DEV/Workflow/KEYS/${user.name}.keytab,,,,,,,,
243,repo,LoadJ9DandSPN4G,f1/f2/repo/Workflows/LoadJ9DandSPN4G/Properties/DEV/prg1dataprogRepository_LoadJ9DandSPN4G_WF.properties,Load_J9D_Master_From_Stg,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadJ9DandSPN4G/Load_MasterJ9DFromStg.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_user,${user.name},CRC4T_J9D_processdays,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadJ9DandSPN4G/Load_MasterJ9DFromStg.ql,,,,,,,,,,
244,repo,LoadJ9DandSPN4G,f1/f2/repo/Workflows/LoadJ9DandSPN4G/Properties/DEV/prg1dataprogRepository_LoadJ9DandSPN4G_WF.properties,Capture_reccalc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reccalcClass,com.prdx.it.prg1.process.reccalc.ReceiveOnlyNoCountreccalcCalculator,fileType,dataprogRepository-J9DandSPN-4G,workflowId,${wf:id()},workflowName,LoadJ9DandSPN4G,userName,prg1devp,workflowFailure,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/lib/prg1Common.jar,/project/prg1/prg1DEV/Workflow/lib/lib/itcore.jar,,,,,,,,,
245,repo,LoadJ9DandSPN4G,f1/f2/repo/Workflows/LoadJ9DandSPN4G/Properties/DEV/prg1dataprogRepository_LoadJ9DandSPN4G_WF.properties,Capture_Failure_reccalc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reccalcClass,com.prdx.it.prg1.process.reccalc.ReceiveOnlyNoCountreccalcCalculator,fileType,dataprogRepository-J9DandSPN-4G,workflowId,${wf:id()},workflowName,LoadJ9DandSPN4G,userName,prg1devp,workflowFailure,true,failedStep,${wf:lastErrorNode()},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${path_custom_jar_lib}/prg1Common.jar,/project/prg1/prg1DEV/Workflow/lib/lib/itcore.jar,,,,,,,,,
246,repo,LoadJ9DandSPN4G,f1/f2/repo/Workflows/LoadJ9DandSPN4G/Properties/DEV/prg1dataprogRepository_LoadJ9DandSPN4G_WF.properties,Failure_Notification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,repo,LoadJ9DPreJob1,f1/f2/repo/Workflows/LoadJ9DPreJob1/Properties/DEV/prg1dataprogRepository_LoadJ9DPreJob1_WF.properties,Empty_J9D_PJ1_Hive_Staging,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadJ9DPreJob1/EmptyJ9D_PJ1_HiveStaging.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,path_hdfs_staging_table,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/nscvs92_J9D_pj1_st_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,repo,LoadJ9DPreJob1,f1/f2/repo/Workflows/LoadJ9DPreJob1/Properties/DEV/prg1dataprogRepository_LoadJ9DPreJob1_WF.properties,Load_J9D_PJ1_Stage_From_CRC4T,Load_J9D_PJ1_StgFromCRC4T.sh,prg1,30,yarn,800,5052,cluster,/usr/hdp/current/spark-client/lib/datanucleus-api-jdo-3.2.6.jar,/usr/hdp/current/spark-client/lib/datanucleus-rdbms-3.2.9.jar,/usr/hdp/current/spark-client/lib/datanucleus-core-3.2.10.jar,16g,90,7g,${oozie_queue_name},1000,true,4096k,600,20,20,false,true,true,true,/usr/hdp/current/spark2-client/conf/hive-site.xml,${user.name}.keytab,${user.name}@NND.prdx.COM,/project/prg1/prg1DEV/project/prg1/prg1QA/Warehouse/Staging/dataprogRepository/nscvs92_J9D_pj1_st_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadJ9DPreJob1/Load_J9D_PJ1_StgFromCRC4T.sh,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadJ9DPreJob1/Load_J9D_PJ1_StgFromCRC4T.py,/project/prg1/prg1DEV/Workflow/KEYS/${user.name}.keytab,,,,,,,,
249,repo,LoadJ9DPreJob1,f1/f2/repo/Workflows/LoadJ9DPreJob1/Properties/DEV/prg1dataprogRepository_LoadJ9DPreJob1_WF.properties,Load_J9D_PJ1_Master_From_Stg,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadJ9DPreJob1/Load_MasterJ9D_PJ1_FromStg.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_user,${user.name},CRC4T_J9D_pj1_processdays,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadJ9DPreJob1/Load_MasterJ9D_PJ1_FromStg.ql,,,,,,,,,,
250,repo,LoadJ9DPreJob1,f1/f2/repo/Workflows/LoadJ9DPreJob1/Properties/DEV/prg1dataprogRepository_LoadJ9DPreJob1_WF.properties,Capture_reccalc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reccalcClass,com.prdx.it.prg1.process.reccalc.ReceiveOnlyNoCountreccalcCalculator,fileType,dataprogRepository-J9D-PJ1,workflowId,${wf:id()},workflowName,LoadJ9DPreJob1,userName,prg1devp,workflowFailure,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/lib/prg1Common.jar,/project/prg1/prg1DEV/Workflow/lib/lib/itcore.jar,,,,,,,,,
251,repo,LoadJ9DPreJob1,f1/f2/repo/Workflows/LoadJ9DPreJob1/Properties/DEV/prg1dataprogRepository_LoadJ9DPreJob1_WF.properties,Capture_Failure_reccalc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reccalcClass,com.prdx.it.prg1.process.reccalc.ReceiveOnlyNoCountreccalcCalculator,fileType,dataprogRepository-J9D-PJ1,workflowId,${wf:id()},workflowName,LoadJ9DPreJob1,userName,prg1devp,workflowFailure,true,failedStep,${wf:lastErrorNode()},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${path_custom_jar_lib}/prg1Common.jar,/project/prg1/prg1DEV/Workflow/lib/lib/itcore.jar,,,,,,,,,
252,repo,LoadJ9DPreJob1,f1/f2/repo/Workflows/LoadJ9DPreJob1/Properties/DEV/prg1dataprogRepository_LoadJ9DPreJob1_WF.properties,Failure_Notification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetailsHistLoad_WF.properties,Get_CRC4T_Data_DailyLoad,run4G.sh,yarn,client,10,8g,8g,2,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/ncvdsx8_wil_summ_st_hte,prg1,${kerberos_keytab_filename},${kerberos_principal},prg1devp,86,ntblx01_fcproc_msg_sec_hte,2020-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/run4G.sh,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/loader.py,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/4gscript.sql,${kerberos_keytab_file},,,,,,,
254,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetailsHistLoad_WF.properties,Load_To_Master,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/loadToMaster.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,mstr_table_name,NCVDCX8_WIL_SUMM_ACID_SEC_HTE,stg_table_name,${stg_table},lkb_days,86,current_date,2020-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetailsHistLoad_WF.properties,Load_VHA_Daily_Load,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/VHAscript.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,lkb_days,86,current_date,2020-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetailsHistLoad_WF.properties,Capture_Success_reccalc,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/success_reccalc.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_user,${kerberos_user_name},workflowId,${wf:id()},workflowName,LoadLgsDetails,mstr_tbl,NCVDCX8_WIL_SUMM_ACID_SEC_HTE,stg_table_name,${stg_table},reccalc_file_type,LgsDetails4G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetailsHistLoad_WF.properties,Capture_Failure_reccalc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reccalcClass,com.prdx.it.prg1.process.reccalc.ReceiveOnlyNoCountreccalcCalculator,fileType,LgsDetails4G,workflowId,${wf:id()},workflowName,LoadLgsDetails,userName,prg1devp,workflowFailure,True,failedStep,${wf:lastErrorNode()},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/lib/prg1Common.jar,/project/prg1/prg1DEV/Workflow/lib/lib/itcore.jar,/project/prg1/prg1DEV/Workflow/KEYS/prg1_jaas.conf,${kerberos_keytab_file},,,,,,,
258,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetailsHistLoad_WF.properties,Failure_Notification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetails_Incremental_PSA_WF.properties,Get_CRC4T_Data_DailyLoad,run4G.sh,yarn,client,10,8g,8g,2,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/ncvdsx8_wil_summ_psa_st_hte,prg1,${kerberos_keytab_filename},${kerberos_principal},prg1devp,20,ntblx01_fcproc_msg_rawdata_k2_psa_sec_hte,2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/run4G.sh,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/loader.py,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/4gscript.sql,${kerberos_keytab_file},,,,,,,
260,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetails_Incremental_PSA_WF.properties,Load_To_Master,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/loadToMaster.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,mstr_table_name,NCVDCX8_WIL_SUMM_ACID_PSA_SEC_HTE,stg_table_name,NCVDSX8_WIL_SUMM_PSA_ST_HTE,lkb_days,20,current_date,2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetails_Incremental_PSA_WF.properties,Load_VHA_Daily_Load,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/VHAscript.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,lkb_days,20,current_date,2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetails_Incremental_PSA_WF.properties,Capture_Success_reccalc,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/success_reccalc.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_user,${kerberos_user_name},workflowId,${wf:id()},workflowName,LoadLgsDetails,mstr_tbl,NCVDCX8_WIL_SUMM_ACID_PSA_SEC_HTE,stg_table_name,NCVDSX8_WIL_SUMM_PSA_ST_HTE,reccalc_file_type,LgsDetails4G-PostSalesAuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetails_Incremental_PSA_WF.properties,Capture_Failure_reccalc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reccalcClass,com.prdx.it.prg1.process.reccalc.ReceiveOnlyNoCountreccalcCalculator,fileType,LgsDetails4G-PostSalesAuth,workflowId,${wf:id()},workflowName,LoadLgsDetails,userName,prg1devp,workflowFailure,True,failedStep,${wf:lastErrorNode()},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/lib/prg1Common.jar,/project/prg1/prg1DEV/Workflow/lib/lib/itcore.jar,/project/prg1/prg1DEV/Workflow/KEYS/prg1_jaas.conf,${kerberos_keytab_file},,,,,,,
264,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetails_Incremental_PSA_WF.properties,Failure_Notification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetails_Incremental_PSU_WF.properties,Get_CRC4T_Data_DailyLoad,run4G.sh,yarn,client,10,8g,8g,2,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/ncvdsx8_wil_summ_psu_st_hte,prg1,${kerberos_keytab_filename},${kerberos_principal},prg1devp,20,ntblx01_fcproc_msg_rawdata_k2_psu_sec_hte,2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/run4G.sh,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/loader.py,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/4gscript.sql,${kerberos_keytab_file},,,,,,,
266,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetails_Incremental_PSU_WF.properties,Load_To_Master,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/loadToMaster.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,mstr_table_name,NCVDCX8_WIL_SUMM_ACID_PSU_SEC_HTE,stg_table_name,NCVDSX8_WIL_SUMM_PSU_ST_HTE,lkb_days,20,current_date,2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetails_Incremental_PSU_WF.properties,Load_VHA_Daily_Load,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/VHAscript.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,lkb_days,20,current_date,2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetails_Incremental_PSU_WF.properties,Capture_Success_reccalc,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadLgsDetails/success_reccalc.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_user,${kerberos_user_name},workflowId,${wf:id()},workflowName,LoadLgsDetails,mstr_tbl,NCVDCX8_WIL_SUMM_ACID_PSU_SEC_HTE,stg_table_name,NCVDSX8_WIL_SUMM_PSU_ST_HTE,reccalc_file_type,LgsDetails4G-PostSalesUnAuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,repo,LoadLgsDetails,f1/f2/repo/Workflows/LoadLgsDetails/Properties/DEV/prg1dataprogRepository_LoadLgsDetails_Incremental_PSU_WF.properties,Capture_Failure_reccalc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reccalcClass,com.prdx.it.prg1.process.reccalc.ReceiveOnlyNoCountreccalcCalculator,fileType,LgsDetails4G-PostSalesUnAuth,workflowId,${wf:id()},workflowName,LoadLgsDetails,userName,prg1devp,workflowFailure,True,failedStep,${wf:lastErrorNode()},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/lib/prg1Common.jar,/project/prg1/prg1DEV/Workflow/lib/lib/itcore.jar,/project/prg1/prg1DEV/Workflow/KEYS/prg1_jaas.conf,${kerberos_keytab_file},,,,,,,
